_id,active,createdDate,lastLogin,role,signUpSource,state
6011f31ea4b74c18d3a8c476,True,01-27-2021,01-27-2021,consumer,Email,WI
6011f31ea4b74c18d3a8c476,True,01-27-2021,01-27-2021,consumer,Email,WI
6011f31ea4b74c18d3a8c476,True,01-27-2021,01-27-2021,consumer,Email,WI
6011f42773c60b1804ce1607,True,01-27-2021,01-27-2021,consumer,Email,WI
60118bcfa4b74c18d3a8c0d7,True,01-27-2021,01-27-2021,consumer,Email,WI
6010be65a4b74c120bd19edc,True,01-27-2021,01-27-2021,consumer,Email,WI
6010bddaa4b74c120bd19dfb,True,01-27-2021,01-27-2021,consumer,Email,WI
60118c0fa4b74c18d3a8c151,True,01-27-2021,01-27-2021,consumer,Email,WI
6011f33173c60b1804ce1102,True,01-27-2021,01-27-2021,consumer,Email,WI
6010bddaa4b74c120bd19dfb,True,01-27-2021,01-27-2021,consumer,Email,WI
6011f33173c60b1804ce1102,True,01-27-2021,01-27-2021,consumer,Email,WI
60118bcfa4b74c18d3a8c0d7,True,01-27-2021,01-27-2021,consumer,Email,WI
6010bddaa4b74c120bd19dfb,True,01-27-2021,01-27-2021,consumer,Email,WI
60118bcfa4b74c18d3a8c0d7,True,01-27-2021,01-27-2021,consumer,Email,WI
6011f31ea4b74c18d3a8c476,True,01-27-2021,01-27-2021,consumer,Email,WI
6010be6673c60b12049040ef,True,01-27-2021,01-27-2021,consumer,Email,WI
6011f33173c60b1804ce1102,True,01-27-2021,01-27-2021,consumer,Email,WI
6010be6173c60b12049040d7,True,01-27-2021,01-27-2021,consumer,Email,WI
60132acb73c60b3ca7f3ba32,True,01-28-2021,01-28-2021,consumer,Email,WI
60132acb73c60b3ca7f3ba32,True,01-28-2021,01-28-2021,consumer,Email,WI
600f00d05edb787dce05fb84,True,01-25-2021,,consumer,Email,WI
60132acb73c60b3ca7f3ba32,True,01-28-2021,01-28-2021,consumer,Email,WI
600f00d05edb787dce05fb84,True,01-25-2021,,consumer,Email,WI
60132b85a4b74c3cbc516295,True,01-28-2021,01-28-2021,consumer,Email,WI
60132b8b73c60b3ca7f3baee,True,01-28-2021,01-28-2021,consumer,Email,WI
600f19914329897eac238fef,True,01-25-2021,,consumer,Email,WI
6014558767804a1228b20d00,True,01-29-2021,01-29-2021,consumer,Email,WI
601465c567804a1228b20f89,True,01-29-2021,01-29-2021,consumer,Email,WI
60145a3c84231211ce796c5d,True,01-29-2021,01-29-2021,consumer,Email,WI
6014499c67804a1228b1f5b0,True,01-29-2021,01-29-2021,consumer,Email,WI
600f35015edb782098e2ac1b,True,01-25-2021,,consumer,Email,WI
60147001c8b50e11d8453c36,True,01-29-2021,01-29-2021,consumer,Email,WI
60145a5584231211ce796cac,True,01-29-2021,01-29-2021,consumer,Email,WI
6014558767804a1228b20d00,True,01-29-2021,01-29-2021,consumer,Email,WI
6014319173c60b3ca7f3bf01,True,01-29-2021,01-29-2021,consumer,Email,WI
6014558467804a1228b20cf0,True,01-29-2021,01-29-2021,consumer,Email,WI
6014485b84231211ce793d79,True,01-29-2021,01-29-2021,consumer,Email,WI
601431c173c60b3ca7f3bf63,True,01-29-2021,01-29-2021,consumer,Email,WI
601465a884231211ce796db3,True,01-29-2021,01-29-2021,consumer,Email,WI
60145ff384231211ce796d51,True,01-29-2021,,consumer,Email,
60146f2ac8b50e11d8452661,True,01-29-2021,01-29-2021,consumer,Email,WI
60145a3c84231211ce796c5d,True,01-29-2021,01-29-2021,consumer,Email,WI
6014658e67804a1228b20ef4,True,01-29-2021,01-29-2021,consumer,Email,WI
601442ce67804a1228b1dc41,True,01-29-2021,01-29-2021,consumer,Email,WI
601465a584231211ce796da5,True,01-29-2021,01-29-2021,consumer,Email,WI
60145ff384231211ce796d51,True,01-29-2021,,consumer,Email,
60147d2ac8b50e11d8453f53,True,01-29-2021,,consumer,Email,OH
60147d2ac8b50e11d8453f53,True,01-29-2021,,consumer,Email,OH
601890a99a1b091205b61ced,True,02-01-2021,02-01-2021,consumer,Email,WI
60183090c8b50e11d84549c0,True,02-01-2021,02-01-2021,consumer,Email,WI
60183090c8b50e11d84549c0,True,02-01-2021,02-01-2021,consumer,Email,WI
60147d2ac8b50e11d8453f53,True,01-29-2021,,consumer,Email,OH
60182f4ac8b50e11d8454946,True,02-01-2021,02-01-2021,consumer,Email,WI
60182d6dc8b50e11d84547b2,True,02-01-2021,02-01-2021,consumer,Email,WI
60147d2ac8b50e11d8453f53,True,01-29-2021,,consumer,Email,OH
60183c579a1b091205b61a5f,True,02-01-2021,02-01-2021,consumer,Email,WI
60147d2ac8b50e11d8453f53,True,01-29-2021,,consumer,Email,OH
60189c94c8b50e11d8454f6b,True,02-02-2021,02-02-2021,consumer,Email,WI
60189c74c8b50e11d8454eff,True,02-02-2021,02-02-2021,consumer,Email,WI
60189c74c8b50e11d8454eff,True,02-02-2021,02-02-2021,consumer,Email,WI
60189c94c8b50e11d8454f6b,True,02-02-2021,02-02-2021,consumer,Email,WI
60189c74c8b50e11d8454eff,True,02-02-2021,02-02-2021,consumer,Email,WI
60189c74c8b50e11d8454eff,True,02-02-2021,02-02-2021,consumer,Email,WI
60189c88c8b50e11d8454f2f,True,02-02-2021,02-02-2021,consumer,Email,WI
60189c74c8b50e11d8454eff,True,02-02-2021,02-02-2021,consumer,Email,WI
60189c859a1b091205b61de1,True,02-02-2021,02-02-2021,consumer,Email,WI
60189c74c8b50e11d8454eff,True,02-02-2021,02-02-2021,consumer,Email,WI
60189c74c8b50e11d8454eff,True,02-02-2021,02-02-2021,consumer,Email,WI
60189c94c8b50e11d8454f6b,True,02-02-2021,02-02-2021,consumer,Email,WI
60189c94c8b50e11d8454f6b,True,02-02-2021,02-02-2021,consumer,Email,WI
60186237c8b50e11d8454d5f,True,02-01-2021,,consumer,Email,
60186237c8b50e11d8454d5f,True,02-01-2021,,consumer,Email,
601ac1da591789121574dc07,True,02-03-2021,02-03-2021,consumer,Email,WI
60186237c8b50e11d8454d5f,True,02-01-2021,,consumer,Email,
60183e6c9a1b091205b61b49,True,02-01-2021,,consumer,Email,SC
601ac195af4b1a1205f7560f,True,02-03-2021,02-03-2021,consumer,Email,WI
60186237c8b50e11d8454d5f,True,02-01-2021,,consumer,Email,
60186237c8b50e11d8454d5f,True,02-01-2021,,consumer,Email,
601c6887969c0b11f7d0c81f,True,02-04-2021,02-04-2021,consumer,Email,WI
601c68d229c30a1227ada484,True,02-04-2021,02-04-2021,consumer,Email,WI
601c2c05969c0b11f7d0b097,True,02-04-2021,02-04-2021,consumer,Email,WI
601c2c6a29c30a1227ad93bd,True,02-04-2021,02-04-2021,consumer,Email,WI
601c2c05969c0b11f7d0b097,True,02-04-2021,02-04-2021,consumer,Email,WI
55308179e4b0eabd8f99caa2,True,04-17-2015,05-07-2018,consumer,,WI
60217fa799409b11fcf899fe,True,02-08-2021,,consumer,Email,WI
602176c9b57b8a12187fe77e,True,02-08-2021,02-08-2021,consumer,Email,WI
602176a3b57b8a12187fe717,True,02-08-2021,02-08-2021,consumer,Email,WI
6022998599409b11fcf89c53,True,02-09-2021,02-09-2021,consumer,Email,WI
60229990b57b8a12187fe9e0,True,02-09-2021,02-09-2021,consumer,Email,WI
60229990b57b8a12187fe9e0,True,02-09-2021,02-09-2021,consumer,Email,WI
59c124bae4b0299e55b0f330,True,09-19-2017,02-08-2021,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,09-19-2017,02-08-2021,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,09-19-2017,02-08-2021,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,09-19-2017,02-08-2021,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,09-19-2017,02-08-2021,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,09-19-2017,02-08-2021,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,09-19-2017,02-08-2021,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,09-19-2017,02-08-2021,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,09-19-2017,02-08-2021,fetch-staff,,WI
6024399defa60112282c0ac9,True,02-10-2021,02-10-2021,consumer,Email,WI
59c124bae4b0299e55b0f330,True,09-19-2017,02-08-2021,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,09-19-2017,02-08-2021,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,09-19-2017,02-08-2021,fetch-staff,,WI
5f2068904928021530f8fc34,True,07-28-2020,02-04-2021,fetch-staff,Email,WI
59c124bae4b0299e55b0f330,True,09-19-2017,02-08-2021,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,09-19-2017,02-08-2021,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,09-19-2017,02-08-2021,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,09-19-2017,02-08-2021,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,09-19-2017,02-08-2021,fetch-staff,,WI
59c124bae4b0299e55b0f330,True,09-19-2017,02-08-2021,fetch-staff,,WI
602558b1efa60114d20e5dc7,True,02-11-2021,02-11-2021,consumer,Email,WI
602538adb54593795bf692ac,True,02-11-2021,02-11-2021,consumer,Email,WI
60255883efa60114d20e5d4e,True,02-11-2021,02-11-2021,consumer,Email,WI
602558adb5459313e1e9b7ce,True,02-11-2021,02-11-2021,consumer,Email,WI
6025388fb54593795bf69234,True,02-11-2021,02-11-2021,consumer,Email,WI
5fb0a078be5fc9775c1f3945,True,11-15-2020,,consumer,Google,AL
60268c7aefa6011bb1510786,True,02-12-2021,02-12-2021,consumer,Email,WI
5a43c08fe4b014fd6b6a0612,True,12-27-2017,02-12-2021,consumer,,
5a43c08fe4b014fd6b6a0612,True,12-27-2017,02-12-2021,consumer,,
5a43c08fe4b014fd6b6a0612,True,12-27-2017,02-12-2021,consumer,,
